<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
TMS,07/03/2009,16.3,17.1,16.3,16.3,6960
TMS,07/02/2009,17.2,18.0,17.1,17.1,2680
TMS,07/01/2009,17.8,18.0,17.8,18.0,4410
TMS,06/30/2009,18.8,19.6,18.7,18.7,4370
TMS,06/29/2009,18.2,19.6,18.0,19.6,8500
TMS,06/26/2009,18.9,20.3,18.9,18.9,5760
TMS,06/25/2009,20.9,20.9,19.9,19.9,270
TMS,06/24/2009,20.7,21.2,20.4,20.9,5480
TMS,06/23/2009,19.7,20.7,19.7,20.4,5740
TMS,06/22/2009,19.1,21.1,19.1,20.7,2890
TMS,06/19/2009,20.4,20.4,18.7,20.1,11020
TMS,06/18/2009,20.4,20.4,19.5,19.6,11670
TMS,06/17/2009,18.6,20.4,18.6,20.4,18170
TMS,06/16/2009,19.5,19.5,19.5,19.5,1000
TMS,06/15/2009,20.5,20.5,20.5,20.5,7680
TMS,06/12/2009,21.3,22.8,21.3,21.5,7340
TMS,06/11/2009,21.0,22.0,21.0,22.0,9460
TMS,06/10/2009,21.0,21.8,21.0,21.0,14610
TMS,06/09/2009,22.2,22.2,20.2,22.1,11940
TMS,06/08/2009,21.2,21.2,21.2,21.2,11300
TMS,06/05/2009,20.2,20.2,20.2,20.2,2000
TMS,06/04/2009,19.3,19.3,19.3,19.3,2650
TMS,06/03/2009,18.4,18.4,18.4,18.4,10040
TMS,06/02/2009,17.5,17.5,17.5,17.5,22420
TMS,06/01/2009,16.0,16.7,16.0,16.7,5560
TMS,05/29/2009,16.4,17.2,16.3,16.3,6130
TMS,05/28/2009,17.1,17.1,17.0,17.0,3180
TMS,05/27/2009,18.0,18.0,17.0,17.9,6860
TMS,05/26/2009,18.0,18.0,17.5,17.8,4270
TMS,05/25/2009,17.0,17.6,16.6,17.6,9240
TMS,05/22/2009,16.0,16.8,16.0,16.8,5570
TMS,05/21/2009,16.4,16.9,16.4,16.8,5160
TMS,05/20/2009,17.0,17.0,15.9,16.7,12210
TMS,05/19/2009,17.0,17.0,16.5,16.7,4870
TMS,05/18/2009,16.6,16.6,16.6,16.6,990
TMS,05/15/2009,15.6,16.6,15.1,16.6,7850
TMS,05/14/2009,16.8,16.8,15.8,15.9,2430
TMS,05/13/2009,16.6,16.6,16.6,16.6,1680
TMS,05/12/2009,16.2,17.4,16.2,17.4,1210
TMS,05/11/2009,17.1,17.2,17.0,17.0,12730
TMS,05/08/2009,16.2,17.4,16.2,17.1,7970
TMS,05/07/2009,16.5,17.2,16.5,17.0,1380
TMS,05/06/2009,15.6,16.5,15.6,16.5,2780
TMS,05/05/2009,17.9,17.9,16.3,16.3,13690
TMS,05/04/2009,16.7,17.1,16.4,17.1,9180
TMS,04/29/2009,16.3,16.3,15.9,16.3,4000
TMS,04/28/2009,15.8,15.9,15.8,15.9,1150
TMS,04/27/2009,15.8,16.0,15.3,15.3,2660
TMS,04/24/2009,15.8,15.8,15.6,15.8,2600
TMS,04/23/2009,15.5,15.6,15.5,15.6,1070
TMS,04/22/2009,15.5,15.9,15.5,15.5,4940
TMS,04/21/2009,14.7,16.2,14.7,16.2,3390
TMS,04/20/2009,15.5,15.7,15.4,15.4,3180
TMS,04/17/2009,15.8,16.2,15.8,16.2,2410
TMS,04/16/2009,16.1,16.4,15.7,16.3,7950
TMS,04/15/2009,15.6,16.1,15.6,16.1,7940
TMS,04/14/2009,17.2,17.2,16.4,16.4,3230
TMS,04/13/2009,17.4,17.4,17.2,17.2,21100
TMS,04/10/2009,17.2,17.2,16.6,16.6,28020
TMS,04/09/2009,16.6,16.6,16.1,16.4,2140
TMS,04/08/2009,16.4,16.5,16.1,16.4,10510
TMS,04/07/2009,16.4,16.7,16.2,16.4,15960
TMS,04/03/2009,17.0,17.2,15.9,16.0,10840
TMS,04/02/2009,16.5,17.1,16.5,16.7,12670
TMS,04/01/2009,16.3,16.4,15.9,16.4,9550
TMS,03/31/2009,15.3,15.6,15.3,15.6,1110
TMS,03/30/2009,15.8,15.9,15.3,15.3,1100
TMS,03/27/2009,15.8,15.8,15.5,15.8,3220
TMS,03/26/2009,15.8,16.1,15.3,15.3,19370
TMS,03/25/2009,16.3,16.3,15.8,15.8,890
TMS,03/24/2009,16.3,16.3,16.2,16.2,8360
TMS,03/23/2009,16.7,16.9,15.4,15.5,570
TMS,03/20/2009,16.9,17.2,16.1,16.1,890
TMS,03/19/2009,17.3,17.3,16.9,16.9,7080
TMS,03/18/2009,17.0,18.2,17.0,17.8,16510
TMS,03/17/2009,17.1,17.9,17.1,17.9,2840
TMS,03/16/2009,17.3,17.9,17.3,17.9,7650
TMS,03/13/2009,17.4,18.4,17.4,18.2,6720
TMS,03/12/2009,17.8,18.3,17.8,18.3,3170
TMS,03/11/2009,17.8,19.0,17.8,18.7,5550
TMS,03/10/2009,17.5,18.7,17.4,18.7,5400
TMS,03/09/2009,17.5,19.2,17.5,18.3,5960
TMS,03/06/2009,18.0,18.4,18.0,18.4,4230
TMS,03/05/2009,19.1,19.1,17.8,18.9,5680
TMS,03/04/2009,17.0,18.7,16.9,18.7,9650
