<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FMC,08/20/2009,10.3,10.4,10.1,10.4,33090
FMC,08/19/2009,10.4,10.5,10.1,10.3,18430
FMC,08/18/2009,10.1,10.2,10.0,10.2,13340
FMC,08/17/2009,10.2,10.3,9.9,10.1,18050
FMC,08/14/2009,10.4,10.4,10.1,10.1,18730
FMC,08/13/2009,10.4,10.7,10.3,10.3,107110
FMC,08/12/2009,10.9,10.9,10.7,10.7,14830
FMC,08/11/2009,10.6,10.7,10.5,10.7,127660
FMC,08/10/2009,10.1,10.2,10.0,10.2,72270
FMC,08/07/2009,10.0,10.4,9.7,9.7,34700
FMC,08/06/2009,9.8,10.2,9.8,9.9,52830
FMC,08/05/2009,9.4,9.9,9.4,9.9,3520
FMC,08/04/2009,9.6,9.7,9.4,9.6,22930
FMC,08/03/2009,9.6,9.8,9.5,9.6,38130
FMC,07/31/2009,9.9,10.2,9.7,10.0,2540
FMC,07/30/2009,9.7,9.9,9.6,9.9,12110
FMC,07/29/2009,10.3,10.3,9.8,10.1,10730
FMC,07/28/2009,10.1,10.1,9.6,10.1,56250
FMC,07/27/2009,10.3,10.4,10.1,10.1,23330
FMC,07/24/2009,10.3,10.3,10.3,10.3,49520
FMC,07/23/2009,9.5,9.8,9.3,9.8,5160
FMC,07/22/2009,9.4,9.7,9.4,9.4,16210
FMC,07/21/2009,9.3,9.5,9.3,9.5,1080
FMC,07/20/2009,9.5,9.5,9.1,9.5,5190
FMC,07/17/2009,9.8,9.8,9.3,9.3,6060
FMC,07/16/2009,9.7,10.1,9.2,9.8,11830
FMC,07/15/2009,9.5,9.9,9.5,9.7,2340
FMC,07/14/2009,9.8,9.8,9.5,9.5,4740
FMC,07/13/2009,10.3,10.3,9.8,9.8,17910
FMC,07/10/2009,9.3,9.8,9.3,9.8,61660
FMC,07/09/2009,9.6,9.7,9.3,9.3,4970
FMC,07/08/2009,9.3,9.5,9.1,9.5,15580
FMC,07/07/2009,9.7,9.7,9.3,9.3,17540
FMC,07/06/2009,9.4,9.4,9.4,9.5,31670
FMC,07/03/2009,9.3,9.3,9.0,9.0,27810
FMC,07/02/2009,9.1,9.4,9.0,9.1,14750
FMC,07/01/2009,8.8,9.3,8.8,9.3,15720
FMC,06/30/2009,9.8,9.8,9.3,9.3,11310
FMC,06/29/2009,9.5,9.8,9.5,9.8,7400
FMC,06/26/2009,9.2,9.8,9.2,9.4,35430
FMC,06/25/2009,10.1,10.1,9.6,9.6,75060
FMC,06/24/2009,10.1,10.1,9.7,10.1,71390
FMC,06/23/2009,9.7,9.7,9.7,9.7,19960
FMC,06/22/2009,10.2,10.2,10.2,10.2,23420
FMC,06/19/2009,10.7,10.7,10.7,10.7,15280
FMC,06/18/2009,10.7,11.4,10.7,11.2,25060
FMC,06/17/2009,10.5,11.0,10.5,11.0,81240
FMC,06/16/2009,11.0,11.0,11.0,11.0,1890
FMC,06/15/2009,11.5,11.5,11.5,11.5,25320
FMC,06/12/2009,12.8,12.8,12.1,12.1,58500
FMC,06/11/2009,12.1,12.2,12.1,12.4,47970
FMC,06/10/2009,12.6,12.6,12.6,12.4,57130
FMC,06/09/2009,12.9,12.9,12.2,13.0,151750
FMC,06/08/2009,12.4,12.4,12.4,12.4,45050
FMC,06/05/2009,11.9,11.9,11.9,11.9,81630
FMC,06/04/2009,11.1,11.4,11.1,11.4,115510
FMC,06/03/2009,10.9,10.9,10.7,10.9,81310
FMC,06/02/2009,10.7,10.7,10.4,10.7,79550
FMC,06/01/2009,10.6,10.7,10.2,10.4,71410
FMC,05/29/2009,10.5,10.5,10.1,10.5,74360
FMC,05/28/2009,9.9,10.4,9.7,10.4,46190
FMC,05/27/2009,9.8,10.2,9.6,10.2,66300
FMC,05/26/2009,10.3,10.3,10.0,10.0,69020
FMC,05/25/2009,10.2,10.4,10.2,10.4,47580
FMC,05/22/2009,9.8,10.2,9.5,10.2,122300
FMC,05/21/2009,9.7,10.0,9.6,10.0,137990
FMC,05/20/2009,9.3,9.6,9.2,9.5,99400
FMC,05/19/2009,9.3,9.5,9.3,9.3,45100
FMC,05/18/2009,8.8,9.1,8.8,9.1,31000
FMC,05/15/2009,8.9,9.0,8.9,9.0,37430
FMC,05/14/2009,8.7,8.9,8.7,8.9,38210
FMC,05/13/2009,8.9,9.0,8.7,9.0,41800
FMC,05/12/2009,8.4,8.8,8.4,8.8,45890
FMC,05/11/2009,8.8,8.8,8.5,8.6,46040
FMC,05/08/2009,8.5,8.8,8.5,8.8,32720
FMC,05/07/2009,8.9,9.1,8.7,8.9,51830
FMC,05/06/2009,8.4,9.1,8.4,8.9,105410
FMC,05/05/2009,8.8,8.8,8.8,8.8,42640
FMC,05/04/2009,8.4,8.4,8.3,8.4,33560
FMC,04/29/2009,7.9,8.0,7.9,8.0,2630
FMC,04/28/2009,7.8,7.9,7.8,7.9,5710
FMC,04/27/2009,7.8,8.1,7.8,7.8,7240
FMC,04/24/2009,8.1,8.2,8.0,8.0,12800
FMC,04/23/2009,8.3,8.3,8.1,8.2,20780
FMC,04/22/2009,8.1,8.1,7.8,8.1,15080
FMC,04/21/2009,7.5,7.7,7.3,7.7,26170
FMC,04/20/2009,7.7,7.9,7.7,7.7,27540
FMC,04/17/2009,8.7,8.7,8.1,8.1,47680
FMC,04/16/2009,8.3,8.6,8.3,8.5,33600
FMC,04/15/2009,8.5,8.8,8.4,8.5,15240
FMC,04/14/2009,9.0,9.0,8.7,8.8,61800
FMC,04/13/2009,8.9,8.9,8.5,8.9,81590
FMC,04/10/2009,8.4,8.5,8.4,8.5,33460
FMC,04/09/2009,8.2,8.2,8.1,8.1,29210
FMC,04/08/2009,8.3,8.4,8.1,8.1,38360
FMC,04/07/2009,8.3,8.5,8.2,8.5,30240
FMC,04/03/2009,8.1,8.1,8.0,8.1,58940
FMC,04/02/2009,7.8,7.8,7.7,7.7,14860
FMC,04/01/2009,7.4,7.5,7.2,7.5,31770
FMC,03/31/2009,7.4,7.5,7.3,7.3,8240
FMC,03/30/2009,7.4,7.6,7.3,7.5,31100
FMC,03/27/2009,7.5,7.5,7.3,7.4,19910
FMC,03/26/2009,7.6,7.6,7.3,7.3,28840
FMC,03/25/2009,7.4,7.7,7.4,7.4,15980
FMC,03/24/2009,7.6,7.6,7.2,7.6,27930
