<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
HAS,12/15/2008,7.2,7.2,6.9,7.1,3920
HAS,12/12/2008,6.6,6.9,6.5,6.9,10110
HAS,12/11/2008,6.6,6.7,6.6,6.6,5560
HAS,12/10/2008,6.9,6.9,6.9,6.9,190
HAS,12/09/2008,7.1,7.2,7.1,7.2,1270
HAS,12/08/2008,7.1,7.1,7.1,7.1,4150
HAS,12/05/2008,7.2,7.4,7.2,7.4,2540
HAS,12/04/2008,7.5,7.5,7.4,7.5,4650
HAS,12/03/2008,7.3,7.7,7.2,7.5,4610
HAS,12/02/2008,7.4,7.4,7.4,7.4,2130
HAS,12/01/2008,7.9,7.9,7.7,7.7,1500
HAS,11/28/2008,7.6,7.6,7.5,7.6,8790
HAS,11/27/2008,7.6,7.6,7.3,7.3,4720
HAS,11/26/2008,7.7,7.7,7.6,7.6,4150
HAS,11/25/2008,7.8,7.9,7.7,7.7,4080
HAS,11/24/2008,8.0,8.0,7.8,7.8,37320
HAS,11/21/2008,7.8,7.8,7.6,7.7,5320
HAS,11/20/2008,7.7,7.7,7.7,7.7,6250
HAS,11/19/2008,7.9,8.0,7.8,8.0,560
HAS,11/18/2008,8.0,8.0,7.7,7.9,8210
HAS,11/17/2008,8.1,8.1,7.9,8.0,14780
HAS,11/14/2008,8.3,8.3,7.8,7.9,6420
HAS,11/13/2008,8.1,8.1,7.9,8.0,4810
HAS,11/12/2008,7.8,7.8,7.6,7.8,11870
HAS,11/11/2008,8.0,8.0,7.7,7.9,22710
HAS,11/10/2008,8.3,8.4,8.1,8.1,2360
HAS,11/07/2008,8.1,8.1,8.1,8.1,4820
HAS,11/06/2008,8.4,9.0,8.3,8.5,9890
HAS,11/05/2008,8.7,8.7,8.6,8.7,32930
HAS,11/04/2008,7.9,8.3,7.9,8.3,13130
HAS,11/03/2008,8.2,8.2,8.2,8.2,6320
HAS,10/31/2008,8.6,8.6,8.3,8.6,10440
HAS,10/30/2008,8.3,8.6,8.3,8.6,7830
HAS,10/29/2008,8.3,8.3,7.8,8.3,15400
HAS,10/28/2008,7.5,7.9,7.5,7.9,11980
HAS,10/27/2008,7.8,7.8,7.8,7.8,14030
HAS,10/24/2008,8.2,8.2,8.1,8.2,20060
HAS,10/23/2008,8.6,8.6,8.5,8.5,13330
HAS,10/22/2008,8.6,8.9,8.6,8.9,2880
HAS,10/21/2008,8.9,8.9,8.6,8.9,12250
HAS,10/20/2008,9.0,9.0,8.5,8.6,14190
HAS,10/17/2008,9.1,9.1,8.8,8.9,7700
HAS,10/16/2008,8.7,8.9,8.7,8.8,22730
HAS,10/15/2008,9.0,9.1,8.7,9.1,18940
HAS,10/14/2008,8.7,8.7,8.7,8.7,10
HAS,10/13/2008,8.9,8.9,8.3,8.3,9820
HAS,10/10/2008,8.5,8.6,8.5,8.5,38180
HAS,10/09/2008,8.9,9.2,8.9,8.9,29040
HAS,10/08/2008,8.8,9.5,8.8,8.9,24070
HAS,10/07/2008,9.3,9.3,9.2,9.2,26230
HAS,10/06/2008,9.6,10.3,9.5,9.7,19480
HAS,10/03/2008,10.3,10.3,10.0,10.0,9620
HAS,10/02/2008,10.4,10.4,9.8,10.3,24980
HAS,10/01/2008,9.8,10.0,9.3,9.9,37000
HAS,09/30/2008,9.7,9.7,9.7,9.7,18000
HAS,09/29/2008,10.5,10.5,10.1,10.2,16300
HAS,09/26/2008,10.9,10.9,10.3,10.5,17570
HAS,09/25/2008,10.3,10.6,10.3,10.5,15680
HAS,09/24/2008,10.2,10.2,10.1,10.1,20540
HAS,09/23/2008,10.5,11.0,10.5,10.5,111240
HAS,09/22/2008,11.0,11.0,11.0,11.0,18640
HAS,09/19/2008,10.0,10.5,10.0,10.5,40280
HAS,09/18/2008,10.0,10.0,10.0,10.0,11520
HAS,09/17/2008,10.5,10.5,10.5,10.5,7420
HAS,09/16/2008,11.0,11.0,11.0,11.0,30010
HAS,09/15/2008,11.5,12.7,11.5,11.5,68180
HAS,09/12/2008,12.1,12.1,12.1,12.1,1460
HAS,09/11/2008,12.7,12.7,12.7,12.7,18210
HAS,09/10/2008,14.8,14.8,13.4,13.4,114670
HAS,09/09/2008,14.1,14.1,14.1,14.1,49030
HAS,09/08/2008,13.4,13.4,12.5,13.4,178700
HAS,09/05/2008,12.3,12.8,11.8,12.8,100750
HAS,09/04/2008,12.3,12.3,11.8,12.2,34620
HAS,09/03/2008,11.9,11.9,11.9,11.9,55220
HAS,08/29/2008,11.0,11.4,11.0,11.4,50070
HAS,08/28/2008,12.5,12.5,11.4,11.5,51720
HAS,08/27/2008,12.0,12.0,12.0,12.0,54650
HAS,08/26/2008,11.5,11.5,11.5,11.5,48730
HAS,08/25/2008,11.0,11.0,11.0,11.0,64890
HAS,08/22/2008,10.6,10.9,10.5,10.5,28470
HAS,08/21/2008,9.8,10.6,9.6,10.6,37230
HAS,08/20/2008,10.1,10.4,10.1,10.1,20930
HAS,08/19/2008,10.7,11.1,10.6,10.6,21670
HAS,08/18/2008,10.9,11.6,10.9,11.1,14450
HAS,08/15/2008,11.3,11.3,11.3,11.3,34670
HAS,08/14/2008,10.6,11.0,10.5,11.0,35190
HAS,08/13/2008,10.7,10.7,10.4,10.7,15800
HAS,08/12/2008,11.0,11.0,10.6,10.7,26300
HAS,08/11/2008,10.7,10.7,10.7,10.7,8070
HAS,08/08/2008,10.0,10.4,9.9,10.4,21660
HAS,08/07/2008,10.4,10.7,10.1,10.1,22600
HAS,08/06/2008,10.1,10.5,10.1,10.4,18580
HAS,08/05/2008,10.7,10.7,10.4,10.4,6520
HAS,08/04/2008,10.7,10.7,10.7,10.7,4110
HAS,08/01/2008,10.8,11.1,10.8,11.0,19230
HAS,07/31/2008,11.4,11.4,11.1,11.1,29220
HAS,07/30/2008,11.4,11.7,11.4,11.4,28430
HAS,07/29/2008,12.0,12.0,11.7,11.7,30740
HAS,07/28/2008,11.7,12.0,11.7,11.7,51520
HAS,07/25/2008,12.0,12.0,12.0,12.0,12300
HAS,07/24/2008,12.6,12.6,12.3,12.3,690
HAS,07/23/2008,13.0,12.6,12.6,12.6,20
HAS,07/22/2008,13.0,13.0,13.0,13.0,20
HAS,07/21/2008,13.4,13.4,13.4,13.4,1500
HAS,07/18/2008,13.8,14.2,13.8,13.8,40140
HAS,07/17/2008,14.2,14.2,14.2,14.2,37570
HAS,07/16/2008,13.0,13.8,13.0,13.8,86920
HAS,07/15/2008,13.4,13.4,13.4,13.4,17470
HAS,07/14/2008,13.0,13.0,13.0,13.0,5550
HAS,07/11/2008,12.7,12.7,12.7,12.7,38060
HAS,07/10/2008,12.4,12.4,12.4,12.4,17850
HAS,07/09/2008,12.1,12.1,11.9,12.1,26180
HAS,07/08/2008,11.2,11.8,11.2,11.8,56230
HAS,07/07/2008,12.1,12.1,11.5,11.5,72570
HAS,07/04/2008,11.8,11.8,11.8,11.8,12130
HAS,07/03/2008,11.5,11.5,11.5,11.5,3990
HAS,07/02/2008,11.2,11.2,11.2,11.2,25210
HAS,07/01/2008,10.9,10.9,10.9,10.9,2560
HAS,06/30/2008,10.0,10.6,10.0,10.6,34190
HAS,06/27/2008,9.7,10.3,9.7,10.3,37560
HAS,06/26/2008,10.3,10.3,9.7,10.0,35260
HAS,06/25/2008,10.0,10.0,10.0,10.0,7460
HAS,06/24/2008,9.7,9.7,9.6,9.7,23710
HAS,06/23/2008,9.4,9.4,9.3,9.4,9530
HAS,06/20/2008,8.9,9.2,8.9,9.1,17260
HAS,06/19/2008,9.2,9.5,9.2,9.2,45390
HAS,06/18/2008,9.7,9.7,9.5,9.5,55620
HAS,06/17/2008,9.6,9.6,9.6,9.6,460
HAS,06/16/2008,9.5,9.5,9.5,9.5,1270
HAS,06/13/2008,9.4,9.4,9.4,9.4,700
HAS,06/12/2008,9.3,9.3,9.3,9.3,3360
HAS,06/11/2008,9.2,9.2,9.2,9.2,11080
HAS,06/10/2008,9.1,9.1,9.1,9.1,1900
HAS,06/09/2008,8.8,9.0,8.8,9.0,13230
HAS,06/06/2008,8.8,8.9,8.8,8.9,16150
HAS,06/05/2008,8.9,8.9,8.9,8.9,8600
HAS,06/04/2008,9.0,9.0,9.0,9.0,22240
HAS,06/03/2008,9.1,9.1,9.1,9.1,28860
HAS,06/02/2008,9.2,9.2,9.2,9.2,31840
HAS,05/30/2008,9.3,9.3,9.3,9.3,23510
HAS,05/26/2008,9.4,9.4,9.4,9.4,21260
HAS,05/23/2008,9.5,9.9,9.5,9.5,33510
HAS,05/22/2008,9.7,10.0,9.7,9.7,33000
HAS,05/21/2008,9.9,10.0,9.9,9.9,36910
HAS,05/20/2008,10.2,10.3,10.1,10.1,44840
HAS,05/19/2008,10.3,10.4,10.2,10.3,14060
HAS,05/16/2008,10.3,10.5,10.3,10.4,63660
HAS,05/15/2008,10.5,10.6,10.5,10.5,53500
HAS,05/14/2008,10.7,10.7,10.7,10.7,11290
HAS,05/13/2008,10.9,10.9,10.9,10.9,14630
HAS,05/12/2008,11.1,11.1,11.1,11.1,8100
HAS,05/09/2008,11.3,11.3,11.3,11.3,11400
HAS,05/08/2008,11.5,11.5,11.5,11.5,3500
HAS,05/07/2008,11.7,11.7,11.7,11.7,7430
HAS,05/06/2008,11.9,11.9,11.9,11.9,4310
HAS,05/05/2008,12.1,12.4,12.1,12.1,33740
HAS,04/29/2008,12.7,12.7,12.3,12.3,65530
HAS,04/28/2008,12.4,12.5,12.4,12.5,33450
HAS,04/25/2008,12.3,12.3,12.3,12.3,24750
HAS,04/24/2008,12.5,12.5,12.5,12.5,9070
HAS,04/23/2008,12.7,12.7,12.7,12.7,1060
HAS,04/22/2008,12.9,12.9,12.9,12.9,21230
HAS,04/21/2008,13.2,13.2,13.2,13.2,25850
HAS,04/18/2008,13.5,13.6,13.5,13.5,56650
HAS,04/17/2008,13.2,13.8,13.2,13.8,46680
HAS,04/16/2008,13.5,13.5,13.5,13.5,12820
HAS,04/11/2008,13.8,13.8,13.8,13.8,7220
HAS,04/10/2008,14.1,14.1,14.1,14.1,11000
HAS,04/09/2008,14.4,14.6,14.4,14.4,85950
HAS,04/08/2008,15.1,15.1,14.5,14.7,123890
HAS,04/07/2008,14.8,14.8,14.8,14.8,1270
HAS,04/04/2008,14.5,14.5,14.5,14.5,15220
HAS,04/03/2008,14.4,14.4,14.4,14.4,100
HAS,04/02/2008,14.3,14.3,14.3,14.3,1760
HAS,04/01/2008,14.2,14.2,14.2,14.2,410
HAS,03/31/2008,14.1,14.1,14.1,14.1,7360
HAS,03/28/2008,14.0,14.0,14.0,14.0,2450
HAS,03/27/2008,13.9,13.9,13.9,13.9,166570
HAS,03/26/2008,13.2,14.4,13.2,13.8,39050
HAS,03/25/2008,13.9,13.9,13.9,13.9,1830
HAS,03/24/2008,14.6,14.6,14.6,14.6,21500
HAS,03/21/2008,15.4,16.1,15.3,15.3,41090
HAS,03/20/2008,16.1,16.7,16.0,16.0,34130
HAS,03/19/2008,16.9,18.5,16.7,16.8,87950
HAS,03/18/2008,17.6,17.6,17.6,17.6,12500
HAS,03/17/2008,18.9,18.9,18.5,18.5,37190
HAS,03/14/2008,20.2,20.2,19.5,19.5,17890
HAS,03/13/2008,20.2,20.5,19.5,20.2,23070
HAS,03/12/2008,19.5,20.5,19.5,20.2,36630
HAS,03/11/2008,19.8,20.0,19.8,19.8,34140
HAS,03/10/2008,22.1,22.1,20.8,20.8,109610
HAS,03/07/2008,21.1,21.1,21.1,21.1,15520
HAS,03/06/2008,20.1,20.1,20.1,20.1,13310
HAS,03/05/2008,19.2,19.2,19.2,19.2,10340
HAS,03/04/2008,20.2,20.2,20.2,20.2,8210
HAS,03/03/2008,21.2,21.2,21.2,21.2,11110
HAS,02/29/2008,22.7,22.7,22.3,22.3,23110
HAS,02/28/2008,24.1,24.5,23.5,23.5,26640
HAS,02/27/2008,24.1,26.1,24.1,24.1,12430
HAS,02/26/2008,25.9,26.2,25.3,25.3,16030
HAS,02/25/2008,26.2,26.6,26.2,26.6,43590
HAS,02/22/2008,25.4,25.4,25.4,25.4,16150
HAS,02/21/2008,26.7,26.7,26.7,26.7,9600
HAS,02/20/2008,29.5,29.5,28.1,28.1,25340
HAS,02/19/2008,28.9,30.1,28.9,29.5,13250
HAS,02/18/2008,30.2,30.4,30.2,30.2,28080
HAS,02/15/2008,30.8,32.3,30.8,31.8,15820
HAS,02/14/2008,32.4,32.4,31.8,32.3,23790
HAS,02/13/2008,31.1,32.4,31.1,32.4,78060
HAS,02/12/2008,33.0,33.0,31.4,32.7,22280
HAS,02/01/2008,32.3,33.0,32.0,33.0,58530
HAS,01/31/2008,30.2,31.7,29.4,31.7,42140
HAS,01/30/2008,30.0,30.2,29.1,30.2,126460
HAS,01/29/2008,27.4,28.8,26.8,28.8,40380
HAS,01/28/2008,27.8,27.9,27.2,27.4,15300
HAS,01/25/2008,27.1,27.9,26.8,27.8,22240
HAS,01/24/2008,29.3,29.9,27.9,27.9,28370
HAS,01/23/2008,29.7,30.0,29.3,29.3,41780
HAS,01/22/2008,31.0,31.3,30.8,30.8,26750
HAS,01/21/2008,31.7,32.2,31.7,32.2,17160
HAS,01/18/2008,32.3,32.3,31.0,32.3,16970
HAS,01/17/2008,33.5,33.5,31.6,32.3,16380
HAS,01/16/2008,31.7,32.9,31.7,32.9,68560
HAS,01/15/2008,31.6,31.9,31.6,31.6,38400
HAS,01/14/2008,31.8,33.2,31.8,33.2,44650
HAS,01/11/2008,33.5,34.8,33.5,33.5,16330
HAS,01/10/2008,31.7,34.8,31.6,34.8,44720
HAS,01/09/2008,34.8,34.8,33.2,33.2,55880
HAS,01/08/2008,35.5,36.1,34.8,34.8,17780
HAS,01/07/2008,35.5,36.1,34.2,36.1,10520
HAS,01/04/2008,34.8,35.5,34.8,35.5,13620
HAS,01/03/2008,36.5,36.8,35.5,35.8,30780
HAS,01/02/2008,37.4,37.4,36.8,36.8,8520
HAS,12/28/2007,36.1,37.4,35.8,37.4,36150
HAS,12/27/2007,37.3,37.3,36.4,36.4,34760
HAS,12/26/2007,36.7,37.7,36.7,37.0,39170
HAS,12/25/2007,39.3,39.3,38.0,38.0,14160
HAS,12/24/2007,39.9,39.9,39.3,39.3,11650
HAS,12/21/2007,39.2,42.1,39.2,39.9,35650
HAS,12/20/2007,41.8,41.8,40.5,40.5,35630
HAS,12/19/2007,40.5,43.1,40.5,42.4,53220
HAS,12/18/2007,39.2,42.1,38.6,42.1,39300
HAS,12/17/2007,41.7,41.7,38.5,40.5,50270
HAS,12/14/2007,40.0,40.5,39.8,40.0,77810
HAS,12/13/2007,40.5,41.0,40.0,40.0,54240
HAS,12/12/2007,40.0,41.9,40.0,41.0,41500
HAS,12/11/2007,41.9,41.9,41.2,41.2,35570
HAS,12/10/2007,43.4,43.4,42.4,42.4,64500
HAS,12/07/2007,43.1,43.3,42.9,42.9,57360
HAS,12/06/2007,42.9,43.1,42.4,43.1,18550
HAS,12/05/2007,42.4,43.4,42.4,42.4,6920
HAS,12/04/2007,43.4,43.7,43.4,43.4,8790
HAS,12/03/2007,43.2,43.9,42.9,43.9,26790
HAS,11/30/2007,42.0,43.9,42.0,43.9,29120
HAS,11/29/2007,42.0,42.5,41.8,42.5,10080
HAS,11/28/2007,41.3,42.0,41.3,41.8,15730
HAS,11/27/2007,42.0,42.5,41.5,41.8,14990
HAS,11/26/2007,41.7,42.0,41.5,42.0,9950
HAS,11/23/2007,41.0,41.0,40.5,41.0,15940
HAS,11/22/2007,40.5,41.5,40.5,41.0,5760
HAS,11/21/2007,40.5,40.5,39.8,40.5,8830
HAS,11/20/2007,41.0,41.3,40.5,40.5,25200
HAS,11/19/2007,42.0,42.0,40.8,41.5,5230
HAS,11/16/2007,40.5,41.0,40.5,40.8,8920
HAS,11/15/2007,40.6,41.0,40.3,41.0,22060
HAS,11/14/2007,42.0,42.0,41.5,42.0,33330
HAS,11/13/2007,41.5,41.5,40.1,40.1,19580
HAS,11/12/2007,41.5,42.0,41.1,42.0,15310
HAS,11/09/2007,42.5,43.0,42.5,42.5,23280
HAS,11/08/2007,44.0,44.0,43.5,43.5,8050
HAS,11/07/2007,43.0,43.5,43.0,43.5,8810
HAS,11/06/2007,43.0,43.5,43.0,43.0,20170
HAS,11/05/2007,43.8,44.0,43.0,44.0,26610
HAS,11/02/2007,44.7,44.7,44.0,44.0,27180
HAS,11/01/2007,44.0,44.7,44.0,44.7,43270
HAS,10/31/2007,43.0,43.5,43.0,43.5,25130
HAS,10/30/2007,43.0,43.7,43.0,43.0,27810
HAS,10/29/2007,44.0,44.0,43.5,43.5,25090
HAS,10/26/2007,44.4,44.4,44.0,44.0,22240
HAS,10/25/2007,44.9,44.9,44.2,44.2,28880
