<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
TDH,02/10/2009,18.8,18.9,18.5,18.8,59730
TDH,02/09/2009,18.4,18.9,18.3,19.0,81980
TDH,02/06/2009,18.1,18.3,18.0,18.2,90970
TDH,02/05/2009,18.1,18.2,17.9,18.0,90950
TDH,02/04/2009,18.1,18.4,18.0,18.1,68760
TDH,02/03/2009,18.1,18.2,17.9,17.9,139230
TDH,02/02/2009,18.3,18.4,18.2,18.2,62370
TDH,01/23/2009,18.4,18.5,18.3,18.3,89920
TDH,01/22/2009,18.2,18.5,18.2,18.4,160640
TDH,01/21/2009,18.3,18.3,17.9,18.2,94340
TDH,01/20/2009,18.2,18.3,18.1,18.1,47970
TDH,01/19/2009,18.2,18.4,18.2,18.3,45070
TDH,01/16/2009,18.3,18.4,18.2,18.2,124090
TDH,01/15/2009,18.2,18.5,18.2,18.3,107980
TDH,01/14/2009,18.2,18.8,18.2,18.5,82220
TDH,01/13/2009,18.8,18.8,18.2,18.2,136440
TDH,01/12/2009,18.9,19.0,18.8,19.0,97710
TDH,01/09/2009,18.8,19.1,18.8,19.1,69460
TDH,01/08/2009,19.5,19.5,18.7,18.8,226670
TDH,01/07/2009,20.0,20.0,19.3,19.7,322260
TDH,01/06/2009,19.2,19.2,18.3,19.2,376670
TDH,01/05/2009,18.3,18.3,18.3,18.3,81300
TDH,01/02/2009,17.4,17.4,17.4,17.4,74490
TDH,12/31/2008,16.7,16.7,16.4,16.6,116720
TDH,12/30/2008,16.4,16.9,16.4,16.7,81600
TDH,12/29/2008,16.3,16.6,16.3,16.4,20070
TDH,12/26/2008,16.1,16.5,16.1,16.3,36170
TDH,12/25/2008,16.4,16.4,16.2,16.2,40900
TDH,12/24/2008,16.0,16.5,16.0,16.3,71220
TDH,12/23/2008,16.5,16.6,16.3,16.3,140850
TDH,12/22/2008,17.7,17.7,17.0,17.1,74270
TDH,12/19/2008,16.5,17.7,16.5,17.5,166050
TDH,12/18/2008,16.8,17.1,16.5,17.0,63440
TDH,12/17/2008,16.7,17.4,16.1,17.0,94680
TDH,12/16/2008,17.2,17.3,16.6,16.6,104180
TDH,12/15/2008,17.5,17.5,16.9,17.5,127070
TDH,12/12/2008,16.7,16.7,16.6,16.7,119340
TDH,12/11/2008,15.0,15.9,15.0,15.9,63980
TDH,12/10/2008,15.2,15.7,15.1,15.1,73350
TDH,12/09/2008,15.6,15.8,15.2,15.7,75010
TDH,12/08/2008,15.0,15.6,14.9,15.1,220140
TDH,12/05/2008,15.7,15.9,15.6,15.7,96410
TDH,12/04/2008,15.7,16.5,15.7,16.2,226410
TDH,12/03/2008,15.7,16.0,15.4,15.7,108490
TDH,12/02/2008,16.1,16.3,15.9,15.9,63000
TDH,12/01/2008,16.3,16.8,15.9,16.7,133990
TDH,11/28/2008,16.0,16.0,15.7,16.0,86040
TDH,11/27/2008,15.5,15.9,15.2,15.2,317280
TDH,11/26/2008,16.0,16.0,16.0,16.0,89300
TDH,11/25/2008,16.9,17.0,16.8,16.8,235080
TDH,11/24/2008,17.7,17.8,17.7,17.7,239190
TDH,11/21/2008,17.8,19.2,17.7,18.6,455080
TDH,11/20/2008,18.6,18.7,18.6,18.6,165180
TDH,11/19/2008,20.2,20.2,19.5,19.5,51790
TDH,11/18/2008,19.3,20.1,19.3,20.1,111980
TDH,11/17/2008,20.4,20.4,19.3,20.1,107870
TDH,11/14/2008,21.0,21.0,20.1,20.1,170430
TDH,11/13/2008,19.6,21.0,19.6,20.4,140860
TDH,11/12/2008,19.7,20.5,19.7,20.4,210320
TDH,11/11/2008,21.0,21.5,20.5,20.7,178920
TDH,11/10/2008,21.3,21.3,20.8,21.3,200120
TDH,11/07/2008,20.3,21.3,20.3,20.3,323290
TDH,11/06/2008,20.3,21.3,20.0,21.3,473380
TDH,11/05/2008,20.3,20.3,20.3,20.3,10560
TDH,11/04/2008,19.4,19.4,19.0,19.4,156840
TDH,11/03/2008,17.6,18.5,17.0,18.5,270480
TDH,10/31/2008,17.3,17.6,16.9,17.6,126320
TDH,10/30/2008,16.0,16.8,15.6,16.8,113320
TDH,10/29/2008,15.9,15.9,15.5,16.0,106580
TDH,10/28/2008,15.1,15.5,15.1,15.2,231640
TDH,10/27/2008,15.8,15.9,15.8,15.8,305450
TDH,10/24/2008,16.9,17.3,16.6,16.6,202450
TDH,10/23/2008,17.7,17.7,17.1,17.5,238280
TDH,10/22/2008,16.1,16.9,16.0,16.9,92240
TDH,10/21/2008,15.1,16.1,15.1,16.1,215110
TDH,10/20/2008,16.5,16.5,15.8,15.8,172920
TDH,10/17/2008,17.5,17.5,16.6,16.6,236790
TDH,10/16/2008,17.5,17.5,17.5,17.5,69840
TDH,10/15/2008,19.0,19.0,17.6,18.4,178990
TDH,10/14/2008,18.5,18.5,18.5,18.5,347040
TDH,10/13/2008,18.8,18.8,17.6,17.6,57440
TDH,10/10/2008,18.5,18.5,18.5,18.5,76110
TDH,10/09/2008,19.4,20.7,19.3,19.4,131390
TDH,10/08/2008,19.8,20.3,19.8,19.8,213400
TDH,10/07/2008,20.8,20.8,20.8,20.8,11600
TDH,10/06/2008,21.9,22.0,21.9,21.9,69980
TDH,10/03/2008,22.9,23.8,22.9,23.0,56310
TDH,10/02/2008,23.7,23.8,22.7,23.2,90600
TDH,10/01/2008,23.5,23.8,22.7,22.7,278460
TDH,09/30/2008,23.8,23.8,23.8,23.8,13220
TDH,09/29/2008,24.7,25.9,24.7,25.0,174620
TDH,09/26/2008,26.5,26.5,25.2,25.9,123880
TDH,09/25/2008,24.0,25.3,24.0,25.2,74030
TDH,09/24/2008,25.2,25.2,23.9,24.2,48990
TDH,09/23/2008,25.2,27.1,25.2,25.2,130720
TDH,09/22/2008,26.5,26.5,26.5,26.5,230360
TDH,09/19/2008,24.0,25.2,24.0,25.2,219840
TDH,09/18/2008,24.0,24.0,24.0,24.0,37460
TDH,09/17/2008,25.3,25.3,25.3,25.3,9970
TDH,09/16/2008,26.6,26.6,26.6,26.6,64520
TDH,09/15/2008,28.0,30.8,28.0,28.0,178840
TDH,09/12/2008,29.4,29.4,29.4,29.4,11120
TDH,09/11/2008,30.8,30.8,30.8,30.8,7550
TDH,09/10/2008,32.2,32.2,32.2,32.2,9140
TDH,09/09/2008,33.6,33.6,33.6,33.6,75160
TDH,09/08/2008,35.3,35.3,35.3,35.3,7560
TDH,09/05/2008,37.6,37.6,37.0,37.0,52370
TDH,09/04/2008,38.7,41.6,38.7,38.7,210980
TDH,09/03/2008,40.6,40.6,39.8,40.4,443400
TDH,08/29/2008,37.5,39.3,37.5,38.8,149700
TDH,08/28/2008,39.3,40.6,39.3,39.3,255070
TDH,08/27/2008,41.1,41.1,40.9,41.1,171870
TDH,08/26/2008,39.3,39.3,39.3,39.3,15010
TDH,08/25/2008,37.4,37.4,37.4,37.5,4060
TDH,08/22/2008,36.0,36.0,32.8,35.9,229110
TDH,08/21/2008,34.3,34.3,34.3,34.4,48890
TDH,08/20/2008,32.1,32.9,31.6,32.8,141380
TDH,08/19/2008,31.3,31.3,30.0,31.3,331800
TDH,08/18/2008,30.0,30.0,30.0,30.0,148170
TDH,08/15/2008,28.7,28.7,28.7,28.7,36360
TDH,08/14/2008,27.9,27.9,27.9,27.9,114050
TDH,08/13/2008,27.1,27.1,26.6,27.1,276950
TDH,08/12/2008,26.3,26.3,24.9,26.3,201310
TDH,08/11/2008,25.6,25.6,25.6,25.6,121990
TDH,08/08/2008,24.9,24.9,24.8,24.9,161110
TDH,08/07/2008,24.2,24.2,24.2,24.2,97740
TDH,08/06/2008,23.5,23.5,23.4,23.5,124090
TDH,08/05/2008,22.8,22.8,22.7,22.8,148510
TDH,08/04/2008,22.2,22.2,22.2,22.2,28700
TDH,08/01/2008,22.9,23.6,22.9,22.9,49220
TDH,07/31/2008,23.6,23.7,23.6,23.6,16410
TDH,07/30/2008,24.3,24.3,24.3,24.3,13260
TDH,07/29/2008,25.7,25.7,25.0,25.0,24430
TDH,07/28/2008,25.0,25.8,25.0,25.0,65810
TDH,07/25/2008,25.8,25.8,25.8,25.8,3220
TDH,07/24/2008,26.6,26.6,26.6,26.6,43630
TDH,07/23/2008,27.4,27.4,27.4,27.4,2880
TDH,07/22/2008,28.2,28.2,28.2,28.2,1180
TDH,07/21/2008,29.0,29.0,29.0,29.0,22500
TDH,07/18/2008,29.8,29.8,29.8,29.8,50380
TDH,07/17/2008,31.7,31.7,30.6,30.6,31190
TDH,07/16/2008,31.4,31.4,29.8,31.4,90990
TDH,07/15/2008,30.6,30.6,30.3,30.6,54920
TDH,07/14/2008,29.8,29.8,29.5,29.8,32510
TDH,07/11/2008,28.7,29.5,28.7,29.0,115500
