labels -1 0 1
0 0 1.70976245903098E-06 0.999595644711743 0.000402645525797978 
0 0 0.00416024114606331 0.994970852083947 0.000868906769989886 
0 0 2.56084622278731E-06 0.999226285632573 0.000771153521204737 
0 0 2.56405693783872E-07 0.999511487585289 0.000488256009017557 
0 0 2.5287978491168E-06 0.999860588131233 0.000136883070917851 
0 0 2.54199490807977E-05 0.994616998064842 0.00535758198607727 
0 0 0.0124422936213519 0.982502140696013 0.00505556568263461 
0 0 0.25648408832637 0.728024842811912 0.0154910688617186 
0 0 0.165438351333759 0.832870714851606 0.00169093381463532 
0 0 0.101088415794204 0.898134462465441 0.000777121740354606 
0 0 0.294489894124235 0.704302295424939 0.00120781045082615 
0 0 0.270672132175193 0.72879241232096 0.00053545550384617 
0 0 0.0762446982182768 0.922467421088179 0.00128788069354442 
0 0 0.0104637659905164 0.919495257892003 0.070040976117481 
0 0 0.000702891814212526 0.947176530358014 0.0521205778277732 
0 0 0.000528230140919366 0.973552648632949 0.0259191212261316 
0 0 0.000253073215613026 0.981931064753176 0.0178158620312106 
0 0 0.00012272153730834 0.987550038320184 0.012327240142508 
0 0 7.05622111316102E-05 0.990618000207684 0.00931143758118408 
0 0 1.82716209727371E-05 0.995425639195516 0.00455608918351135 
0 0 0.000238410919947096 0.983475717853007 0.0162858712270455 
0 0 0.000847616359331599 0.96688887267896 0.0322635109617083 
0 0 0.00145925838208507 0.928133813278514 0.0704069283394008 
0 0 0.003492191761823 0.917971278533666 0.0785365297045112 
0 0 0.00532203116956972 0.707750336402325 0.286927632428105 
0 1 0.0010080111159503 0.0177965107941148 0.981195478089935 
0 1 0.00286318244427998 0.00349894576909499 0.993637871786625 
0 1 0.0348318153431417 0.00613554969222089 0.959032634964637 
0 1 0.0242734973814953 0.0604166285412487 0.915309874077256 
0 1 0.00147764885166444 0.0109738996877743 0.987548451460561 
0 1 0.00980771373538614 0.055816378021391 0.934375908243223 
0 1 0.0351943655569686 0.0732092536387978 0.891596380804234 
0 0 0.0414964138842159 0.589331704092546 0.369171882023238 
0 1 0.0168662679570926 0.128379596639932 0.854754135402976 
0 1 0.21380612234833 0.186558620617747 0.599635257033923 
0 1 0.0599279774522673 0.220038069165265 0.720033953382468 
0 0 0.0339577192625619 0.957074630198108 0.00896765053933024 
0 0 0.153989101108877 0.482096191210222 0.363914707680901 
0 1 0.112860808907256 0.205723277643673 0.681415913449072 
0 1 0.0653697140198262 0.158150054244543 0.776480231735631 
0 -1 0.443319285990364 0.415637931863623 0.141042782146013 
0 0 0.200187006458333 0.524516292165399 0.275296701376267 
0 0 0.136749940795637 0.804039969628985 0.0592100895753782 
0 0 0.0688223731472281 0.915133241829882 0.01604438502289 
0 0 0.037901002217129 0.513298109206456 0.448800888576415 
0 1 0.0300947475199296 0.182125520300993 0.787779732179077 
0 0 0.281574173656064 0.438029071951443 0.280396754392494 
0 0 0.37039351395572 0.428036980182169 0.201569505862112 
0 0 0.13239247728389 0.776924505783656 0.090683016932454 
0 0 0.0766182985700796 0.695990579544932 0.227391121884988 
0 0 0.193031419163444 0.723149385918688 0.0838191949178676 
0 0 0.102709223721137 0.856074760032452 0.0412160162464116 
0 0 0.0186565305156098 0.977787847049319 0.00355562243507097 
0 1 0.0502719732232859 0.189854639489191 0.759873387287523 
0 0 0.122619535913246 0.447325204169673 0.430055259917081 
0 0 0.207834105065163 0.679073192609563 0.113092702325274 
0 0 0.0752283135039519 0.906170587582572 0.0186010989134761 
0 0 0.168559864951925 0.777853623453644 0.0535865115944305 
0 0 0.314134499825055 0.609738205405267 0.0761272947696786 
-1 0 0.225432548360467 0.718143084560933 0.0564243670786 
-1 0 0.0370164387793132 0.955745462461346 0.00723809875934119 
0 0 0.0713821083409635 0.911752586471601 0.016865305187435 
-1 0 0.118267762847026 0.849760921513058 0.0319713156399161 
-1 0 0.436323966441721 0.512607318735566 0.0510687148227135 
0 0 0.226684479651274 0.763000409460749 0.0103151108879768 
-1 0 0.0651521682794396 0.92425139801288 0.0105964337076805 
0 0 0.114537014400844 0.856427515725304 0.0290354698738519 
0 0 0.0391816158246112 0.524544735660539 0.43627364851485 
0 0 0.163623078002685 0.533494178798928 0.302882743198387 
0 -1 0.516079619001142 0.319690822537631 0.164229558461227 
0 -1 0.585324119628236 0.283470529042387 0.131205351329378 
0 -1 0.549506191186499 0.362047518163166 0.0884462906503347 
0 -1 0.492272341248935 0.363374659805184 0.14435299894588 
0 -1 0.491675846941924 0.491188370294786 0.0171357827632895 
0 -1 0.459058920265652 0.302410464785234 0.238530614949114 
0 -1 0.652487651719182 0.314778818258774 0.0327335300220448 
0 0 0.166161683046644 0.820728039692621 0.0131102772607351 
0 0 0.0188508312757749 0.899591333159186 0.0815578355650387 
0 1 0.0736322270674572 0.462427452261005 0.463940320671538 
0 1 0.00770482622531363 0.316903535802444 0.675391637972243 
0 0 0.000694152446717464 0.521496187447239 0.477809660106044 
1 0 8.1274316800982E-05 0.747364027237731 0.252554698445468 
1 0 0.000458565702955252 0.543218757711289 0.456322676585756 
1 1 0.00187397686645519 0.470318829108962 0.527807194024583 
1 0 0.00242698105613318 0.684291469354235 0.313281549589632 
1 1 0.00394608564006578 0.475762377298578 0.520291537061356 
1 1 0.00548601904311927 0.412069364928513 0.582444616028367 
1 1 0.00586443704217777 0.0296781832344574 0.964457379723365 
1 1 0.00365523560019214 8.51484649114384E-05 0.996259615934896 
1 1 0.00460877592333125 0.000255401589047458 0.995135822487621 
1 1 0.00484130834721459 0.490597874495907 0.504560817156878 
1 1 0.00206645099136274 0.411279650146652 0.586653898861985 
1 1 0.00175656941101842 0.0804110596748045 0.917832370914177 
1 1 0.00222412621261973 0.00390110528775164 0.993874768499628 
1 1 0.00457850090681483 0.000359326542194534 0.995062172550991 
1 1 0.00933435662107518 0.00101961559255164 0.989646027786373 
1 1 0.0100899648427724 0.00692073178764473 0.982989303369583 
1 1 0.00742232906276492 0.0635879056033206 0.928989765333914 
1 1 0.00894473604675272 0.0531445001853979 0.937910763767849 
1 1 0.00939192078214604 0.0581752162354479 0.932432862982406 
1 0 4.68481572672602E-10 0.99998369543454 1.63040969779575E-05 
1 0 1.11091635028595E-07 0.999758266786428 0.000241622121936897 
1 0 1.13904538379156E-05 0.997712466439402 0.00227614310676022 
1 0 0.00189644855607728 0.9890161955257 0.00908735591822293 
1 0 0.00206351067143739 0.971216749272781 0.0267197400557812 
1 0 2.51850176020417E-06 0.998402127045916 0.00159535445232425 
0 0 2.05418121443734E-08 0.999857667359561 0.000142312098626584 
1 0 6.09388769668971E-07 0.999217285109859 0.000782105501371381 
1 0 5.78901130964121E-07 0.999231483433323 0.000767937665545755 
1 0 9.48750363091846E-11 0.999990238868191 9.76103693435493E-06 
0 0 3.05852486301618E-09 0.999947407337069 5.25896044061229E-05 
1 0 0.00506359578506157 0.994656722753351 0.000279681461586966 
1 0 0.0151156024544199 0.984371478791713 0.000512918753867261 
1 0 8.72075956150119E-07 0.999996885660838 2.24226320627853E-06 
1 0 2.09918522733084E-08 0.999935732605335 6.42464028123491E-05 
1 0 5.73956314468169E-10 0.999987869753139 1.21296729048236E-05 
1 1 0.0953877003195879 0.386400022293205 0.518212277387207 
1 1 0.0750798646287611 0.30907944047283 0.615840694898408 
1 1 0.0613718678740282 0.245552093383237 0.693076038742734 
1 0 0.000370210463994273 0.979969685142292 0.0196601043937139 
1 0 8.29346823355381E-08 0.999710552379925 0.000289364685392164 
1 0 6.53958209522964E-05 0.993617528087328 0.00631707609172025 
1 0 7.56921762585647E-11 0.999993828916522 6.17100778586318E-06 
0 0 1.29245809020168E-11 0.999997329000523 2.67098655288545E-06 
1 0 6.74472779746621E-13 0.999999332180561 6.67818764719814E-07 
1 0 2.94250904808922E-12 0.999999140949992 8.59047065645379E-07 
1 0 2.34782068695936E-13 0.999999762534949 2.37464816522351E-07 
0 0 2.00929522631991E-14 0.999999949790174 5.02098059029752E-08 
0 0 0.0742754597275592 0.925196917375116 0.000527622897324929 
0 0 0.00527632525738552 0.994705506164621 1.81685779930423E-05 
0 0 8.51255054122352E-10 0.999999948552336 5.05964089600397E-08 
0 0 0.00702388218457861 0.957006774857719 0.0359693429577024 
0 0 1.11730236914629E-05 0.998057432902239 0.00193139407406916 
0 0 2.88177410791957E-08 0.999999901771936 6.94103233607071E-08 
0 0 7.54287489388401E-08 0.99999983218601 9.23852407297666E-08 
0 0 1.68678674934091E-09 0.999999946124469 5.21887443589456E-08 
0 0 9.42267655272834E-14 0.999999949561374 5.04385315377145E-08 
0 0 1.84336072227974E-09 0.999999946568987 5.15876521321938E-08 
0 0 5.36156347033864E-08 0.99999986929452 7.70898455581819E-08 
0 0 2.44621281975909E-09 0.99999994625363 5.13001573723336E-08 
0 0 2.67613925812074E-14 0.999999949958114 5.00418595033874E-08 
0 0 2.00145708499993E-14 0.999999949967174 5.00328061965872E-08 
0 0 1.66727222654642E-12 0.999999344913395 6.55084937737149E-07 
0 0 3.12327092976553E-14 0.999999926748867 7.32511013414742E-08 
0 0 2.06471446109012E-14 0.999999948510096 5.14898829588514E-08 
0 0 2.06821488462639E-14 0.999999948427437 5.15725423624606E-08 
0 0 0.00616352448760417 0.993817596531607 1.88789807883272E-05 
0 0 0.0323660001432556 0.967548786822954 8.52130337909335E-05 
0 0 0.0379135322559586 0.962040133891262 4.6333852779024E-05 
0 0 7.11600459801099E-07 0.999998868870409 4.19529130796167E-07 
0 0 6.4880753465253E-11 0.999999366120934 6.33814184672392E-07 
-1 0 1.36171667142344E-13 0.999999824644933 1.75354931112944E-07 
-1 0 4.35996468633275E-11 0.999996698002209 3.30195419129215E-06 
-1 0 6.85769499662409E-14 0.999999878932688 1.21067243385387E-07 
-1 0 5.39027697924286E-14 0.999999895039249 1.04960696792136E-07 
-1 0 2.02358075495913E-14 0.999999949465112 5.05348676666347E-08 
-1 0 0.124180513729023 0.875457253404713 0.000362232866263473 
-1 0 0.114809465012974 0.885037080942332 0.000153454044695068 
0 0 0.0030967439028689 0.99690115258651 2.10351062156132E-06 
-1 0 9.37921780205062E-09 0.999997604132263 2.38648851960489E-06 
-1 0 4.25804657339964E-11 0.999996785469115 3.21448830441903E-06 
-1 0 2.00146712629033E-14 0.999999949966948 5.00330323475103E-08 
-1 0 2.39326945424342E-11 0.99999755272066 2.44725540696992E-06 
-1 1 0.325531109618709 0.303339588466712 0.371129301914579 
-1 0 0.0409976470642135 0.821062625828556 0.13793972710723 
-1 0 0.164629582646003 0.833561795355948 0.00180862199804912 
-1 0 0.485198394896622 0.510587805113103 0.00421379999027452 
-1 0 0.272051352695505 0.725971845377258 0.00197680192723745 
-1 0 0.477584955287981 0.520406975469245 0.00200806924277439 
0 0 0.263770696112788 0.735472301451624 0.000757002435588229 
0 0 0.00586829924593831 0.990027074839157 0.00410462591490505 
-1 0 3.37120937915387E-06 0.999076800335491 0.000919828455130229 
-1 0 2.95271758493677E-11 0.999999861418508 1.38551965086638E-07 
-1 0 0.00969661909758056 0.92145727923842 0.0688461016639996 
-1 1 0.329621875380228 0.310196130509085 0.360181994110687 
-1 0 0.304032700494823 0.356120760271223 0.339846539233955 
-1 0 0.000385014389133771 0.989540994906216 0.0100739907046506 
-1 0 0.253637625470488 0.436024925441678 0.310337449087834 
-1 0 0.00270616451407814 0.961777252209896 0.0355165832760257 
0 0 7.4734288551951E-06 0.99861958529395 0.0013729412771946 
0 0 9.2628380474634E-10 0.999984785833002 1.52132407141104E-05 
0 -1 0.672500882570035 0.323095412478524 0.0044037049514408 
0 -1 0.834823706505304 0.161897768143898 0.00327852535079829 
0 0 0.416605261130057 0.582280023368451 0.0011147155014921 
0 0 0.0199948474364824 0.979651022756789 0.000354129806728902 
0 1 0.326846211345759 0.30595546426081 0.367198324393431 
0 1 0.320752197385847 0.288460548988843 0.39078725362531 
0 1 0.328110497273128 0.311320265669283 0.360569237057589 
0 1 0.327221194874019 0.315643522427581 0.3571352826984 
0 0 0.264420495360646 0.401813570641613 0.333765933997741 
0 1 0.338542375454982 0.270413465370653 0.391044159174365 
0 1 0.325029643715071 0.264102450009905 0.410867906275024 
0 1 0.311753199782704 0.265952674261838 0.422294125955457 
0 1 0.298490379637767 0.231466635101746 0.470042985260486 
0 1 0.314076323722396 0.270396817044101 0.415526859233503 
0 0 0.0140447223285883 0.985552181161859 0.000403096509552942 
0 0 0.0895738259525067 0.907951187053894 0.00247498699359907 
0 0 0.041477274362296 0.943499645247034 0.0150230803906699 
0 0 0.024652667477996 0.908369286316696 0.0669780462053078 
0 0 0.00420348367420779 0.961357035714445 0.0344394806113471 
0 0 4.79382275099815E-05 0.996458130849146 0.00349393092334422 
0 0 4.10101085541476E-08 0.999898327716958 0.000101631272933703 
0 0 1.96240460015364E-10 0.999992929254623 7.07054913622971E-06 
0 0 2.27948677404238E-11 0.999997577466779 2.42251042595728E-06 
0 0 3.50956514577042E-11 0.999996824372674 3.17559222989523E-06 
0 0 1.75152435546428E-12 0.999999453492888 5.46505360000229E-07 
0 -1 0.85439705206588 0.131582424736136 0.0140205231979838 
0 -1 0.560154562352473 0.434576371737921 0.00526906590960594 
0 0 0.0240786140519931 0.975808663184548 0.000112722763458706 
0 0 0.0405300930932179 0.959158150876798 0.000311756029983634 
-1 -1 0.520377021944255 0.471780411571036 0.00784256648470854 
-1 -1 0.784802166883759 0.207381534066129 0.0078162990501118 
-1 0 0.199329467815411 0.799170457367898 0.00150007481669099 
-1 0 0.0230075416367446 0.976867201521046 0.00012525684220898 
-1 0 0.00215465211701331 0.99780877346188 3.65744211063438E-05 
-1 0 0.129780410820195 0.625089456078968 0.245130133100837 
-1 0 0.36421128209984 0.629193907563177 0.00659481033698311 
-1 -1 0.900841165416068 0.0807545801161491 0.0184042544677829 
-1 -1 0.921319743523375 0.0603263532469928 0.0183539032296319 
0 -1 0.707664189980524 0.287066420918114 0.00526938910136146 
-1 0 0.0397611837277112 0.869723266039561 0.090515550232728 
0 -1 0.756363622952905 0.228657128208291 0.0149792488388037 
0 -1 0.747621190969719 0.243801145271935 0.00857766375834603 
0 0 0.29767275186123 0.697992840173909 0.00433440796486086 
0 1 0.311226076608889 0.318518159812413 0.370255763578699 
0 1 0.302136976578211 0.337909166014106 0.359953857407683 
0 1 0.324173604561025 0.304665526877308 0.371160868561667 
0 0 0.271331157970944 0.395056482445578 0.333612359583478 
0 0 0.0117808663208293 0.919567139231883 0.068651994447288 
0 0 4.85149137696141E-05 0.996361192317979 0.00359029276825102 
0 0 1.89670548142559E-07 0.99984253393087 0.000157276398582387 
0 0 9.01543720516425E-07 0.99952481102223 0.000474287434049035 
0 0 5.28559585507293E-05 0.996244502140633 0.00370264190081663 
-1 0 0.00331343539690375 0.996033752342025 0.000652812261071313 
0 0 0.00172039407679123 0.997890665408038 0.000388940515170367 
0 0 0.0049096810787299 0.990325751725268 0.0047645671960017 
0 -1 0.8890568919269 0.0540248364951828 0.0569182715779174 
0 -1 0.681137044341581 0.293292631260933 0.0255703243974864 
0 -1 0.856300143647879 0.0891148260331456 0.0545850303189755 
0 0 0.286263358652613 0.377192333159485 0.336544308187902 
0 1 0.322940411169009 0.308777361092991 0.368282227738 
0 1 0.325493583329846 0.27684030358464 0.397666113085514 
0 1 0.347544846135126 0.268880823125941 0.383574330738933 
0 1 0.339192137694362 0.288900027063833 0.371907835241806 
0 1 0.324971454234936 0.307410197929853 0.367618347835211 
0 1 0.340008456894714 0.18736577203334 0.472625771071945 
0 0 0.164297492031118 0.824173729289232 0.0115287786796499 
0 -1 0.732700959869186 0.208963336185889 0.0583357039449248 
0 -1 0.873154692528861 0.0302097354477884 0.0966355720233506 
0 -1 0.877661623220028 0.0451451937955255 0.0771931829844464 
0 -1 0.39381679758493 0.299398848925278 0.306784353489792 
0 0 0.305275334818958 0.353485903127798 0.341238762053244 
